who.entered,date,picture,site,tag,color,leaf.iteration,pustule.number,max.diam (mm),min.diam (mm),N.pustules,N.pustule.count.confidence,pustule.ID.confidence,notes
BG,7/1/20,C1-0765,BT,951,pink,1,9,0.297,0.145,13,Yes,Yes,
BG,7/1/20,C1-0765,BT,951,pink,1,10,0.181,0.128,13,Yes,Yes,
JJ,7/1/20,C1-0785,BT,961,pink,1,1,0.664,0.539,1,Yes,Yes,
JJ,7/3/20,C2-0213,BT,961,pink,1,1,0.821,0.658,2,Yes,Yes,
JJ,7/3/20,C2-0213,BT,961,pink,1,2,0.117,0.101,2,Yes,Yes,
JJ,7/6/20,C1-0920,BT,961,pink,1,1,0.82,0.722,3,Yes,Yes,
JJ,7/6/20,C1-0920,BT,961,pink,1,3,0.37,0.266,3,Yes,Yes,
JJ,7/6/20,C1-0920,BT,961,pink,1,4,0.526,0.298,3,Yes,Yes,
JJ,7/8/20,C1-1010,BT,961,pink,1,1,0.723,0.662,4,Yes,Yes,
JJ,7/8/20,C1-1010,BT,961,pink,1,3,0.534,0.387,4,Yes,Yes,
JJ,7/8/20,C1-1010,BT,961,pink,1,4,0.574,0.413,4,Yes,Yes,
JJ,7/13/20,C2-0339,BT,961,pink,1,1,0.553,0.518,4,Yes,Yes,
JJ,7/13/20,C2-0339,BT,961,pink,1,3,0.62,0.423,4,Yes,Yes,
JJ,7/13/20,C2-0339,BT,961,pink,1,4,0.592,0.406,4,Yes,Yes,
JJ,7/16/20,C1-1279,BT,961,pink,1,1,0.512,0.475,4,Yes,Yes,
JJ,7/16/20,C1-1279,BT,961,pink,1,3,0.632,0.422,4,Yes,Yes,
JJ,7/16/20,C1-1279,BT,961,pink,1,4,0.514,0.412,4,Yes,Yes,
JJ,7/20/20,C1-1471,BT,961,pink,1,1,0.474,0.468,4,Yes,Yes,
JJ,7/20/20,C1-1471,BT,961,pink,1,3,0.589,0.412,4,Yes,Yes,
JJ,7/20/20,C1-1471,BT,961,pink,1,4,0.565,0.351,4,Yes,Yes,
JJ,7/22/20,C2-0527,BT,961,pink,1,1,0.476,0.394,4,Yes,Yes,
JJ,7/22/20,C2-0527,BT,961,pink,1,3,0.536,0.421,4,Yes,Yes,
JJ,7/22/20,C2-0527,BT,961,pink,1,4,0.519,0.332,3,Yes,Yes,
JJ,7/27/20,C2-0590,BT,961,pink,1,3,0.553,0.308,3,Yes,Yes,
JJ,7/27/20,C2-0590,BT,961,pink,1,4,0.52,0.315,3,Yes,Yes,
JJ,7/29/20,C2-0647,BT,961,pink,1,3,0.458,0.333,3,Yes,Yes,
JJ,7/29/20,C2-0647,BT,961,pink,1,4,0.346,0.319,3,Yes,Yes,
JJ,7/1/20,C1-0786,BT,961,orange,1,1,0.739,0.678,1,Yes,Yes,
JJ,7/3/20,C2-0214,BT,961,orange,1,1,1.008,0.935,1,Yes,Yes,
JJ,7/6/20,C1-0921,BT,961,orange,1,1,1.116,1.1,1,Yes,Yes,
JJ,7/8/20,C1-1011,BT,961,orange,1,1,1.069,1,3,Yes,Yes,
JJ,7/8/20,C1-1011,BT,961,orange,1,2,0.345,0.172,3,Yes,Yes,
JJ,7/8/20,C1-1011,BT,961,orange,1,3,0.288,0.263,3,Yes,Yes,
JJ,7/13/20,C2-0340,BT,961,orange,1,1,1.107,1.056,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,2,0.404,0.423,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,3,0.522,0.478,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,4,0.667,0.603,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,5,0.207,0.137,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,6,0.504,0.425,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,7,0.606,0.38,8,Yes,Yes,may be aeciospore
JJ,7/13/20,C2-0340,BT,961,orange,1,8,0.468,0.335,8,Yes,Yes,may be aeciospore
BG,7/3/20,C2-0192,BT,951,pink,1,1,0.419,0.338,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,2,0.506,0.387,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,3,0.671,0.436,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,4,0.601,0.385,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,5,0.607,0.499,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,6,0.544,0.485,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,7,0.322,0.288,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,8,0.597,0.376,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,9,0.425,0.318,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,10,0.162,0.108,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,11,0.363,0.226,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,12,0.245,0.203,16,Yes,Yes,
BG,7/3/20,C2-0192,BT,951,pink,1,13,0.244,0.226,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,1,0.312,0.254,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,2,0.398,0.285,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,3,0.572,0.375,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,4,0.546,0.478,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,5,,,16,Yes,Yes,Merged with other pustules
BG,7/6/20,C1-0901,BT,951,pink,1,6,,,16,Yes,Yes,Merged with other pustules
BG,7/6/20,C1-0901,BT,951,pink,1,7,,,16,Yes,Yes,Merged with other pustules
BG,7/6/20,C1-0901,BT,951,pink,1,8,0.642,0.471,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,9,0.525,0.452,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,10,0.127,0.094,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,11,0.47,0.355,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,12,0.239,0.205,16,Yes,Yes,
BG,7/6/20,C1-0901,BT,951,pink,1,13,0.37,0.24,16,Yes,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,1,0.235,0.183,13,No,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,2,0.311,0.178,13,No,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,3,,,13,No,Yes,Pustule not flat
BG,7/8/20,C1-0998,BT,951,pink,1,4,,,13,No,Yes,Pustule not flat
BG,7/8/20,C1-0998,BT,951,pink,1,8,0.593,0.357,13,No,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,9,0.542,0.356,13,No,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,10,,,13,No,Yes,Disappeared
BG,7/8/20,C1-0998,BT,951,pink,1,11,0.448,0.317,13,No,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,12,0.192,0.122,13,No,Yes,
BG,7/8/20,C1-0998,BT,951,pink,1,13,0.302,0.191,13,No,Yes,
BG,7/20/20,C1-1449,BT,951,pink,2,1,0.328,0.294,1,Yes,Yes,
BG,7/22/20,C2-0509,BT,951,pink,2,1,0.395,0.345,1,Yes,Yes,
BG,7/27/20,C2-0567,BT,951,pink,2,1,0.388,0.376,1,Yes,Yes,
BG,7/29/20,C2-0629,BT,951,pink,2,1,0.472,0.376,1,Yes,Yes,
BG,7/16/20,C1-1259,BT,951,orange,1,1,0.361,0.311,6,Yes,Yes,
BG,7/16/20,C1-1259,BT,951,orange,1,2,0.346,0.297,6,Yes,Yes,
BG,7/16/20,C1-1259,BT,951,orange,1,3,0.364,0.294,6,Yes,Yes,
BG,7/16/20,C1-1259,BT,951,orange,1,4,0.323,0.289,6,Yes,Yes,
BG,7/20/20,C1-1450,BT,951,orange,1,1,0.399,0.331,6,Yes,Yes,
BG,7/20/20,C1-1450,BT,951,orange,1,2,0.344,0.74,6,Yes,Yes,
BG,7/20/20,C1-1450,BT,951,orange,1,3,0.433,0.312,6,Yes,Yes,
BG,7/20/20,C1-1450,BT,951,orange,1,4,0.338,0.29,6,Yes,Yes,
BG,7/22/20,C2-0510,BT,951,orange,1,1,0.399,0.345,7,Yes,Yes,
BG,7/22/20,C2-0510,BT,951,orange,1,2,0.315,0.25,7,Yes,Yes,
BG,7/22/20,C2-0510,BT,951,orange,1,3,0.458,0.345,7,Yes,Yes,
BG,7/22/20,C2-0510,BT,951,orange,1,4,0.348,0.284,7,Yes,Yes,
BG,7/22/20,C2-0510,BT,951,orange,1,5,0.343,0.305,7,Yes,Yes,
BG,7/27/20,C2-0568,BT,951,orange,1,1,,,2,No,Yes,"Leaf is mostly dead, can't see pustule"
BG,7/27/20,C2-0568,BT,951,orange,1,2,,,2,No,Yes,"Leaf is mostly dead, can't see pustule"
BG,7/27/20,C2-0568,BT,951,orange,1,3,,,2,No,Yes,"Leaf is mostly dead, can't see pustule"
BG,7/27/20,C2-0568,BT,951,orange,1,4,,,2,No,Yes,"Leaf is mostly dead, can't see pustule"
BG,7/27/20,C2-0568,BT,951,orange,1,5,0.256,0.229,2,No,Yes,
BG,7/22/20,C2-0511,BT,951,green,1,1,0.516,0.364,1,Yes,Yes,
BG,7/27/20,C2-0569,BT,951,green,1,1,0.501,0.398,4,Yes,Yes,
BG,7/27/20,C2-0569,BT,951,green,1,2,0.248,0.158,4,Yes,Yes,
BG,7/27/20,C2-0569,BT,951,green,1,3,0.182,0.129,4,Yes,Yes,
BG,7/27/20,C2-0569,BT,951,green,1,4,0.225,0.128,4,Yes,Yes,
BG,7/29/20,C2-0630,BT,951,green,1,1,0.499,0.401,6,Yes,Yes,
BG,7/29/20,C2-0630,BT,951,green,1,2,0.344,0.268,6,Yes,Yes,
BG,7/29/20,C2-0630,BT,951,green,1,3,0.232,0.171,6,Yes,Yes,
BG,7/29/20,C2-0630,BT,951,green,1,4,0.257,0.195,6,Yes,Yes,
JJ,7/16/20,C1-1280,BT,961,orange,1,1,1.076,1.022,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,2,0.568,0.508,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,3,0.474,0.357,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,4,0.736,0.585,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,5,0.522,0.343,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,6,0.568,0.45,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,7,0.745,0.481,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,8,0.5,0.36,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,9,0.31,0.183,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,10,0.311,0.188,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,11,0.19,0.148,12,Yes,Yes,may be an aeciospore
JJ,7/16/20,C1-1280,BT,961,orange,1,12,0.066,0.056,12,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,1,1.111,1.03,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,2,0.601,0.557,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,3,0.523,0.405,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,4,0.667,0.629,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,5,0.658,0.508,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,6,0.666,0.618,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,7,0.774,0.601,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,8,0.545,0.453,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,9,0.56,0.384,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,10,0.461,0.391,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,11,0.622,0.599,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,13,0.464,0.411,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,14,0.33,0.288,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,15,0.577,0.53,15,Yes,Yes,may be an aeciospore
JJ,7/20/20,C1-1472,BT,961,orange,1,16,0.332,0.264,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,1,1.046,1.019,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,2,0.585,0.531,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,3,0.46,0.395,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,4,0.751,0.579,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,5,0.635,0.533,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,6,,,15,Yes,Yes,merged w/ another pustule
JJ,7/22/20,C2-0528,BT,961,orange,1,7,0.839,0.542,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,8,0.633,0.442,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,9,0.61,0.433,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,10,0.494,0.36,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,11,0.623,0.592,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,13,0.663,0.594,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,14,0.417,0.308,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,15,0.606,0.512,15,Yes,Yes,may be an aeciospore
JJ,7/22/20,C2-0528,BT,961,orange,1,16,0.329,0.297,15,Yes,Yes,may be an aeciospore
JJ,7/27/20,C2-0591,BT,961,orange,1,1,1.027,0.896,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,2,0.525,0.509,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,3,0.433,0.416,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,4,0.644,0.527,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,5,0.617,0.454,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,6,0.689,0.596,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,7,0.806,0.627,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,8,0.497,0.432,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,9,0.555,0.397,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,10,0.507,0.416,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,11,0.676,0.567,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,13,0.886,0.824,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,14,0.34,0.281,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,15,0.959,0.879,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,16,0.353,0.323,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,17,0.713,0.401,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,18,0.384,0.378,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,19,0.296,0.201,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,20,0.463,0.34,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,21,0.371,0.348,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,22,0.524,0.518,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,23,0.326,0.276,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,24,0.391,0.288,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,25,0.176,0.155,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,26,0.313,0.282,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,27,0.153,0.115,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,28,0.154,0.096,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,29,0.341,0.15,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,30,0.371,0.299,30,Yes,Yes,
JJ,7/27/20,C2-0591,BT,961,orange,1,31,0.108,0.084,30,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,1,0.104,0.917,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,2,0.527,0.446,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,3,0.427,0.386,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,4,0.685,0.649,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,5,0.608,0.458,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,7,0.864,0.504,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,8,0.518,0.386,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,9,0.511,0.397,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,10,0.486,0.387,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,11,0.613,0.592,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,13,0.88,0.777,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,14,0.32,0.221,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,15,0.929,0.763,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,16,0.354,0.275,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,17,0.741,0.468,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,18,0.418,0.366,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,19,0.274,0.215,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,20,0.462,0.335,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,21,0.405,0.349,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,22,0.523,0.509,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,23,0.357,0.307,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,24,0.494,0.382,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,25,0.202,0.134,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,26,0.353,0.316,38,Yes,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,28,0.266,0.135,38,No,Yes,
JJ,7/29/20,C2-0648,BT,961,orange,1,30,0.482,0.358,38,Yes,Yes,
BG,7/1/20,C2-0135,BT,952,pink,1,1,0.784,0.68,1,Yes,Yes,
BG,7/3/20,C1-0860,BT,952,pink,1,1,0.859,0.766,2,Yes,Yes,
BG,7/3/20,C1-0860,BT,952,pink,1,2,0.249,0.16,2,Yes,Yes,
BG,7/6/20,C2-0233,BT,952,pink,1,1,0.935,0.654,2,Yes,Yes,
BG,7/6/20,C2-0233,BT,952,pink,1,2,0.29,0.241,2,Yes,Yes,
BG,7/8/20,C2-0270,BT,952,pink,1,1,0.817,0.759,4,Yes,Yes,
BG,7/8/20,C2-0270,BT,952,pink,1,2,0.347,0.271,4,Yes,Yes,
BG,7/8/20,C2-0270,BT,952,pink,1,3,0.196,0.172,4,Yes,Yes,
BG,7/8/20,C2-0270,BT,952,pink,1,4,0.235,0.16,4,Yes,Yes,
BG,7/13/20,C2-0354,BT,952,pink,1,1,0.822,0.698,6,Yes,Yes,
BG,7/13/20,C2-0354,BT,952,pink,1,2,0.327,0.243,6,Yes,Yes,
BG,7/13/20,C2-0354,BT,952,pink,1,3,0.352,0.213,6,Yes,Yes,
BG,7/13/20,C2-0354,BT,952,pink,1,4,0.385,0.361,6,Yes,Yes,
BG,7/13/20,C2-0354,BT,952,pink,1,5,0.224,0.195,6,Yes,Yes,
BG,7/13/20,C2-0354,BT,952,pink,1,6,0.295,0.239,6,Yes,Yes,
BG,7/16/20,C2-0384,BT,952,pink,1,1,0.824,0.722,6,Yes,Yes,
BG,7/16/20,C2-0384,BT,952,pink,1,2,0.325,0.272,6,Yes,Yes,
BG,7/16/20,C2-0384,BT,952,pink,1,3,0.359,0.296,6,Yes,Yes,
BG,7/16/20,C2-0384,BT,952,pink,1,4,0.457,0.321,6,Yes,Yes,
BG,7/16/20,C2-0384,BT,952,pink,1,5,0.353,0.292,6,Yes,Yes,
BG,7/16/20,C2-0384,BT,952,pink,1,6,0.425,0.356,6,Yes,Yes,
BG,7/20/20,C2-0438,BT,952,pink,1,1,0.807,0.75,7,Yes,Yes,
BG,7/20/20,C2-0438,BT,952,pink,1,2,0.327,0.276,7,Yes,Yes,
BG,7/20/20,C2-0438,BT,952,pink,1,3,,,7,Yes,Yes,Merged with 6
BG,7/20/20,C2-0438,BT,952,pink,1,4,0.434,0.401,7,Yes,Yes,
BG,7/20/20,C2-0438,BT,952,pink,1,5,0.372,0.319,7,Yes,Yes,
BG,7/20/20,C2-0438,BT,952,pink,1,6,,,7,Yes,Yes,Merged with 3
BG,7/20/20,C2-0438,BT,952,pink,1,7,0.155,0.123,7,Yes,Yes,
BG,7/22/20,C1-1526,BT,952,pink,1,1,0.807,0.724,7,Yes,Yes,
BG,7/22/20,C1-1526,BT,952,pink,1,2,0.362,0.246,7,Yes,Yes,
BG,7/22/20,C1-1526,BT,952,pink,1,4,,,7,Yes,Yes,Merged with 6
BG,7/22/20,C1-1526,BT,952,pink,1,5,0.43,0.344,7,Yes,Yes,
BG,7/22/20,C1-1526,BT,952,pink,1,7,0.198,0.132,7,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,1,0.667,0.512,10,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,2,0.321,0.267,10,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,5,0.343,0.263,10,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,7,0.219,0.186,10,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,8,0.238,0.154,10,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,9,0.395,0.292,10,Yes,Yes,
BG,7/27/20,C1-1714,BT,952,pink,1,10,0.217,0.177,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,1,0.701,0.376,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,2,0.268,0.143,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,5,0.289,0.142,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,7,0.156,0.058,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,8,0.202,0.155,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,9,0.334,0.172,10,Yes,Yes,
BG,7/29/20,C1-1785,BT,952,pink,1,10,0.18,0.124,10,Yes,Yes,
BG,7/22/20,C1-1527,BT,952,orange,1,1,0.568,0.388,1,Yes,Yes,
BG,7/27/20,C1-1715,BT,952,orange,1,1,0.686,0.581,1,Yes,Yes,
BG,7/29/20,C1-1786,BT,952,orange,1,1,0.729,0.561,1,Yes,Yes,
BG,7/1/20,C1-0788,BT,964,pink,1,1,0.438,0.38,1,Yes,Yes,
BG,7/3/20,C2-0216,BT,964,pink,1,1,0.511,0.417,1,Yes,Yes,
BG,7/6/20,C1-0923,BT,964,pink,1,1,0.488,0.403,1,Yes,Yes,
BG,7/8/20,C1-1013,BT,964,pink,1,1,0.52,0.461,1,Yes,Yes,
BG,7/13/20,C2-0342,BT,964,pink,1,1,0.486,0.332,1,Yes,Yes,
BG,7/16/20,C1-1282,BT,964,pink,1,1,0.467,0.396,1,Yes,Yes,
BG,7/20/20,C1-1477,BT,964,pink,1,1,0.451,0.416,1,Yes,Yes,
BG,7/22/20,C2-0535,BT,964,pink,1,1,0.405,0.352,1,Yes,Yes,
BG,7/27/20,C2-0595,BT,964,pink,1,1,0.371,0.296,1,Yes,Yes,
BG,7/29/20,C2-0650,BT,964,pink,1,1,0.325,0.186,1,Yes,Yes,
BG,7/1/20,C1-0789,BT,964,orange,1,1,0.455,0.303,1,Yes,Yes,
BG,7/3/20,C2-0217,BT,964,orange,1,1,0.501,0.436,1,Yes,Yes,
BG,7/6/20,C1-0924,BT,964,orange,1,1,0.513,0.362,1,Yes,Yes,
BG,7/8/20,C1-1015,BT,964,orange,2,1,0.376,0.271,1,Yes,Yes,
BG,7/13/20,C2-0343,BT,964,orange,2,1,0.38,0.326,2,Yes,Yes,
BG,7/13/20,C2-0343,BT,964,orange,2,2,0.143,0.073,2,Yes,Yes,
BG,7/16/20,C1-1283,BT,964,orange,2,1,0.421,0.298,2,Yes,Yes,
BG,7/16/20,C1-1283,BT,964,orange,2,2,0.269,0.194,2,Yes,Yes,
BG,7/20/20,C1-1478,BT,964,orange,2,1,0.468,0.373,2,Yes,Yes,
BG,7/20/20,C1-1478,BT,964,orange,2,2,0.424,0.284,2,Yes,Yes,
BG,7/22/20,C2-0536,BT,964,orange,2,1,0.424,0.322,2,Yes,Yes,
BG,7/22/20,C2-0536,BT,964,orange,2,2,0.312,0.176,2,Yes,Yes,
BG,7/27/20,C2-0596,BT,964,orange,2,1,0.449,0.272,2,Yes,Yes,
BG,7/27/20,C2-0596,BT,964,orange,2,2,0.328,0.235,2,Yes,Yes,
BG,7/29/20,C2-0651,BT,964,orange,2,1,0.452,0.315,2,Yes,Yes,
BG,7/29/20,C2-0651,BT,964,orange,2,2,0.321,0.141,2,Yes,Yes,
BG,7/22/20,C2-0537,BT,964,green,1,1,0.794,0.626,1,Yes,Yes,
BG,7/27/20,C2-0598,BT,964,green,1,1,0.869,0.756,1,Yes,Yes,
BG,7/29/20,C2-0652,BT,964,green,1,1,0.929,0.764,1,Yes,Yes,
BG,7/1/20,C1-0791,BT,969,pink,1,1,0.817,0.621,1,Yes,Yes,
BG,7/3/20,C2-0218,BT,969,pink,1,1,0.808,0.633,1,Yes,Yes,
BG,7/6/20,C1-0925,BT,969,pink,1,1,0.784,0.606,1,Yes,Yes,
BG,7/8/20,C1-1016,BT,969,pink,1,1,0.793,0.604,1,Yes,Yes,
BG,7/13/20,C2-0344,BT,969,pink,1,1,0.693,0.432,2,Yes,Yes,
