"","Site","year","tag","coin","X","Y","x","y","date","status","final.status","num.infl","num.H.infl","num.D.infl","height.in","height.cm","notes"
"790","BT",2020,"87","",4,0,0.75,0.35,"6/17/2020","H","H",20,20,0,NA,"43","#87 tag lost, same plant as #456"
"791","BT",2020,"88","",2,2,0.98,0.12,"6/17/2020","D","D",9,5,4,NA,"16",""
"792","BT",2020,"89","",2,2,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"793","BT",2020,"90","",2,2,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"794","BT",2020,"91","",4,2,0.4,0.35,"6/17/2020","H","H",2,2,0,NA,"24",""
"795","BT",2020,"92","",2,3,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","tag pulled"
"796","BT",2020,"93","",2,3,NA,NA,"6/17/2020","","",NA,NA,NA,NA,"","not flax, tag pulled"
"797","BT",2020,"94","",3,2,0.19,0.98,"6/17/2020","H","H",14,14,0,NA,"34",""
"798","BT",2020,"95","",3,3,0.32,0.88,"6/17/2020","H","H",18,18,0,NA,"34",""
"799","BT",2020,"96","",3,3,0.41,0.89,"6/17/2020","H","H",11,11,0,NA,"30",""
"800","BT",2020,"97","",3,3,0.55,0.14,"6/17/2020","D","D",4,0,4,NA,"18",""
"801","BT",2020,"98","",3,3,0.74,0.9,"6/17/2020","H","H",4,4,0,NA,"23",""
"802","BT",2020,"99","",4,3,0.2,0.1,"6/17/2020","H","D",11,11,0,NA,"35",""
"803","BT",2020,"100","",4,3,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"804","BT",2020,"101","",4,3,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"805","BT",2020,"102","",3,3,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"806","BT",2020,"103","",2,4,0.06,0.75,"6/17/2020","H","H",10,10,0,NA,"28",""
"807","BT",2020,"104","",2,4,0.32,0.29,"6/17/2020","H","D",14,14,0,NA,"33",""
"808","BT",2020,"105","",2,4,0.55,0.89,"6/17/2020","H","D",9,9,0,NA,"32",""
"809","BT",2020,"106","",2,4,0.48,0.52,"6/17/2020","H","D",51,51,0,NA,"44",""
"810","BT",2020,"107","",2,4,0.92,0.25,"6/17/2020","H","D",13,13,0,NA,"30",""
"811","BT",2020,"108","",2,4,0.55,0.03,"6/17/2020","H","D",25,25,0,NA,"44",""
"812","BT",2020,"109","",2,4,0.84,0.54,"6/17/2020","H","H",15,15,0,NA,"25","yellowing at base"
"813","BT",2020,"110","",2,4,0.54,0.25,"6/17/2020","H","D",20,20,0,NA,"32",""
"814","BT",2020,"111","",2,4,0.99,0.93,"6/17/2020","H","D",19,19,0,NA,"33",""
"815","BT",2020,"112","",2,4,0.73,0.27,"6/17/2020","H","D",8,8,0,NA,"24",""
"816","BT",2020,"113","",2,4,0.8,0.3,"6/17/2020","H","D",6,6,0,NA,"17.5",""
"817","BT",2020,"114","",2,4,0.77,0.97,"6/17/2020","H","X",1,1,0,NA,"1","dead 7/22/2020"
"818","BT",2020,"115","",3,4,0.15,0.25,"6/17/2020","H","D",6,6,0,NA,"14",""
"819","BT",2020,"116","",3,4,0.15,0.25,"6/17/2020","H","D",6,6,0,NA,"20",""
"820","BT",2020,"117","",3,4,0.9,0.5,"6/17/2020","H","H",3,3,0,NA,"3",""
"821","BT",2020,"118","",3,3,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"822","BT",2020,"119","",3,4,0.25,0.1,"6/17/2020","H","D",6,6,0,NA,"11",""
"823","BT",2020,"120","",4,4,0.9,0.25,"6/17/2020","H","D",35,35,0,NA,"42",""
"824","BT",2020,"121","",4,4,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"825","BT",2020,"122","",4,4,0.9,0.2,"6/17/2020","H","D",6,6,0,NA,"38",""
"826","BT",2020,"123","",4,4,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"827","BT",2020,"124","",4,4,0.9,0,"6/17/2020","D","D",8,2,6,NA,"23",""
"828","BT",2020,"125","",4,4,0.55,0.5,"6/17/2020","H","H",12,12,0,NA,"29",""
"829","BT",2020,"126","",4,4,0.95,0.55,"6/17/2020","H","D",38,38,0,NA,"36",""
"830","BT",2020,"127","",3,5,0.65,0.75,"6/17/2020","H","H",23,23,0,NA,"43",""
"831","BT",2020,"128","",3,6,0.8,0.1,"6/17/2020","H","D",19,19,0,NA,"43",""
"832","BT",2020,"129","",4,5,1,0.85,"6/17/2020","H","H",7,7,0,NA,"36",""
"833","BT",2020,"130","",3,5,0.7,0.1,"6/17/2020","H","H",4,4,0,NA,"19",""
"834","BT",2020,"131","",4,6,0.75,0.35,"6/17/2020","H","D",21,21,0,NA,"37",""
"835","BT",2020,"132","",4,6,0.6,0.85,"6/17/2020","D","D",17,16,1,NA,"43",""
"836","BT",2020,"133","",3,5,1,0.4,"6/17/2020","H","H",4,4,0,NA,"4",""
"837","BT",2020,"134","",3,5,0.4,0.35,"6/17/2020","H","D",35,35,0,NA,"41",""
"838","BT",2020,"135","",5,6,0.1,0.9,"6/17/2020","H","D",17,17,0,NA,"28",""
"839","BT",2020,"136","",3,6,0.85,0.25,"6/17/2020","H","H",20,20,0,NA,"50",""
"840","BT",2020,"137","",0,6,0.82,0.81,"6/17/2020","H","H",39,39,0,NA,"37",""
"841","BT",2020,"138","",4,5,1,0.75,"6/17/2020","H","D",13,13,0,NA,"44",""
"842","BT",2020,"139","",3,5,0.55,0.65,"6/17/2020","H","D",16,16,0,NA,"33",""
"843","BT",2020,"140","",3,5,0.25,0.6,"6/17/2020","H","H",15,15,0,NA,"39",""
"844","BT",2020,"141","",3,5,0.2,0.6,"6/17/2020","H","H",9,9,0,NA,"27",""
"845","BT",2020,"142","",3,5,0.3,0.35,"6/17/2020","H","D",11,11,0,NA,"34",""
"846","BT",2020,"143","",2,8,0.95,0.47,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"847","BT",2020,"144","",4,6,0.35,0.5,"6/17/2020","H","H",21,21,0,NA,"39",""
"848","BT",2020,"145","",2,6,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"849","BT",2020,"146","",4,6,0.3,0.65,"6/17/2020","H","H",15,15,0,NA,"42","#146 tag lost, same plant as #457"
"850","BT",2020,"147","",3,5,0.05,0.2,"6/17/2020","H","D",11,11,0,NA,"27",""
"851","BT",2020,"148","",3,6,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"852","BT",2020,"149","",1,7,0.78,0.08,"6/17/2020","H","D",29,29,0,NA,"34",""
"853","BT",2020,"150","",1,7,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"854","BT",2020,"151","",3,8,0.37,0.77,"6/17/2020","H","H",5,5,0,NA,"4",""
"855","BT",2020,"152","",1,7,0.63,0.21,"6/17/2020","H","D",26,26,0,NA,"30",""
"856","BT",2020,"153","",3,6,0.85,0.05,"6/17/2020","H","D",5,5,0,NA,"36",""
"857","BT",2020,"154","",2,7,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"858","BT",2020,"155","",4,7,0.9,0.6,"6/17/2020","H","D",40,40,0,NA,"42",""
"859","BT",2020,"156","",4,6,0.55,0.8,"6/17/2020","H","D",12,12,0,NA,"40",""
"860","BT",2020,"157","",3,8,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"861","BT",2020,"158","",2,8,0.64,0.33,"6/17/2020","H","H",15,15,0,NA,"28",""
"862","BT",2020,"159","",2,8,0.92,0.24,"6/17/2020","H","D",10,10,0,NA,"28",""
"863","BT",2020,"160","",3,8,0.4,0.78,"6/17/2020","H","H",6,6,0,NA,"18",""
"864","BT",2020,"161","",4,8,0.25,0.2,"6/17/2020","H","H",31,31,0,NA,"30",""
"865","BT",2020,"162","",3,8,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"866","BT",2020,"163","",4,7,0.6,0.2,"6/17/2020","H","H",23,23,0,NA,"36",""
"867","BT",2020,"164","",3,8,0.13,0.38,"6/17/2020","H","H",4,4,0,NA,"3",""
"868","BT",2020,"165","",4,7,0.5,0.5,"6/17/2020","H","H",5,5,0,NA,"37",""
"869","BT",2020,"166","",2,8,0.17,0.73,"6/17/2020","H","H",29,29,0,NA,"29",""
"870","BT",2020,"167","",3,8,0.5,0.96,"6/17/2020","H","H",9,9,0,NA,"34","was misrecorded last year, swapped in data"
"871","BT",2020,"168","",3,8,0.6,1,"6/17/2020","H","D",16,16,0,NA,"39","was misrecorded last year, swapped in data"
"872","BT",2020,"169","",2,7,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"873","BT",2020,"170","",0,8,0.7,0.8,"6/17/2020","H","H",19,19,0,NA,"33",""
"874","BT",2020,"171","",3,8,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"875","BT",2020,"172","",3,8,0.54,0.15,"6/17/2020","H","H",17,17,0,NA,"34",""
"876","BT",2020,"173","",3,8,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"877","BT",2020,"174","",3,8,0.69,0.96,"6/17/2020","H","H",1,1,0,NA,"2",""
"878","BT",2020,"175","",0,8,0.7,0.95,"6/17/2020","H","H",26,26,0,NA,"45",""
"879","BT",2020,"176","",4,8,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"880","BT",2020,"177","",4,6,0.65,0.9,"6/17/2020","H","H",18,18,0,NA,"44",""
"881","BT",2020,"178","",3,19,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"882","BT",2020,"179","",0,14,0.15,0.6,"6/17/2020","D","D",7,2,5,NA,"30.5",""
"883","BT",2020,"180","",4,9,1.5,0.4,"6/17/2020","H","H",11,11,0,NA,"36","tag pulled, not included in location data"
"884","BT",2020,"181","",2,12,0.92,0.15,"6/17/2020","D","D",51,49,2,NA,"36",""
"885","BT",2020,"182","",8,11,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"886","BT",2020,"183","",4,12,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"887","BT",2020,"185","",6,7,0.75,0.1,"6/17/2020","H","D",10,10,0,NA,"25",""
"888","BT",2020,"186","",2,10,0.75,0.25,"6/17/2020","H","H",3,3,0,NA,"14",""
"889","BT",2020,"187","",5,2,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"890","BT",2020,"188","",2,9,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","tag removed"
"891","BT",2020,"189","",3,14,0.7,0.7,"6/17/2020","H","D",10,10,0,NA,"37",""
"892","BT",2020,"190","",5,11,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"893","BT",2020,"191","",8,9,NA,NA,"6/17/2020","L","L",NA,NA,NA,NA,"","Missing"
"894","BT",2020,"192","",7,8,0.5,0.3,"6/17/2020","H","D",10,10,0,NA,"33",""
"895","BT",2020,"193","",7,8,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"896","BT",2020,"194","",5,2,0.55,0.85,"6/17/2020","H","D",20,20,0,NA,"28",""
"897","BT",2020,"195","",5,4,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"898","BT",2020,"196","",5,2,0.2,0.1,"6/17/2020","H","H",2,2,0,NA,"2",""
"899","BT",2020,"201","",1,9,0.3,0.08,"6/17/2020","D","D",18,14,4,NA,"26",""
"900","BT",2020,"206","",5,4,0.4,0.2,"6/17/2020","H","H",4,4,0,NA,"24",""
"901","BT",2020,"209","",1,9,0.22,0.2,"6/17/2020","H","H",14,14,0,NA,"27",""
"902","BT",2020,"215","",7,9,0.65,0.2,"6/17/2020","H","D",15,15,0,NA,"42",""
"903","BT",2020,"243","",8,10,0.95,0.4,"6/17/2020","H","H",1,1,0,NA,"5",""
"904","BT",2020,"272","",8,3,0.3,0.65,"6/17/2020","H","D",16,16,0,NA,"32",""
"905","BT",2020,"326","",5,3,0.45,0.85,"6/17/2020","H","H",8,8,0,NA,"35",""
"906","BT",2020,"327","",4,5,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"907","BT",2020,"328","",5,3,0.7,0.85,"6/17/2020","H","H",15,15,0,NA,"30",""
"908","BT",2020,"329","",7,9,0.75,0.15,"6/17/2020","H","H",11,11,0,NA,"7",""
"909","BT",2020,"332","",4,12,0.72,0.2,"6/17/2020","H","H",13,13,0,NA,"27",""
"910","BT",2020,"333","",8,10,0.75,0.3,"6/17/2020","H","H",2,2,0,NA,"4",""
"911","BT",2020,"446","",5,7,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"912","BT",2020,"447","",1,11,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"",""
"913","BT",2020,"448","",0,14,0.47,0.56,"6/17/2020","H","D",11,11,0,NA,"22.5",""
"914","BT",2020,"449","",6,11,NA,NA,"6/17/2020","X","X",NA,NA,NA,NA,"","Dead, tag removed"
"915","BT",2020,"450","",8,11,0.18,0.57,"6/17/2020","H","H",1,1,0,NA,"2",""
"916","BT",2020,"456","",4,0,0.75,0.35,"6/17/2020","H","D",20,20,0,NA,"43","New tag, same plant as #87"
"917","BT",2020,"457","",4,6,0.3,0.65,"6/17/2020","H","D",15,15,0,NA,"42","New tag, same plant as #146"
"918","BT",2020,"458","",4,2,1,0.6,"6/17/2020","H","D",6,6,0,NA,"32",""
"919","BT",2020,"459","",4,3,0.25,0.95,"6/17/2020","H","H",5,5,0,NA,"36",""
"920","BT",2020,"460","",5,0,0.7,0.65,"6/17/2020","H","D",24,24,0,NA,"26",""
"921","BT",2020,"461","",4,3,0.5,0.95,"6/17/2020","H","D",5,5,0,NA,"36",""
"922","BT",2020,"462","",2,9,0.25,0.45,"6/17/2020","H","H",14,14,0,NA,"38",""
"923","BT",2020,"463","",4,5,0.3,0.35,"6/17/2020","H","D",38,38,0,NA,"37",""
"924","BT",2020,"464","",1,13,0.7,0.4,"6/17/2020","H","D",31,31,0,NA,"34",""
"925","BT",2020,"465","",0,15,0.6,0.2,"6/17/2020","H","D",20,20,0,NA,"34",""
"926","BT",2020,"605","",0,13,0.53,0.23,"7/22/2020","H","H",5,5,0,NA,"39","new focal H"
"927","BT",2020,"606","",1,13,0.49,0.15,"7/22/2020","H","H",3,3,0,NA,"36","new focal H"
"928","BT",2020,"607","",2,13,0.25,0.23,"7/22/2020","H","H",13,13,0,NA,"39","new focal H"
"929","BT",2020,"608","",2,13,0.93,0.84,"7/22/2020","H","D",9,9,0,NA,"23","new focal H"
"930","BT",2020,"611","",7,5,0.27,0.63,"7/22/2020","H","H",7,7,0,NA,"19","new focal H"
"931","BT",2020,"612","",1,12,0.76,0.92,"7/22/2020","H","H",6,6,0,NA,"27.5","new focal H"
"932","BT",2020,"804","",8,11,0.4,0.75,"7/8/2020","D","D",9,8,1,NA,"23","tag missing, inferred from pustule pics"
"933","BT",2020,"914","",8,9,0.22,0.38,"6/24/2020","D","D",23,18,5,NA,"42.5",""
"934","BT",2020,"916","",3,12,0.5,0.45,"6/24/2020","D","D",8,7,1,NA,"31.5",""
"935","BT",2020,"917","",3,15,0.83,0.15,"6/24/2020","D","D",5,3,2,NA,"29",""
"936","BT",2020,"918","",4,4,0.95,0.37,"6/24/2020","D","D",3,2,1,NA,"2","need coordinates, coordinates of 918 and 919 are in Juliana's notebook for 6/24, but tags are not listed. Inferred location from plant locations, recorded heights, and order of entry in within host sheet. Should double check in 2021"
"937","BT",2020,"919","",4,4,0.95,0.6,"6/24/2020","D","D",4,2,2,NA,"3","need coordinates, coordinates of 918 and 919 are in Juliana's notebook for 6/24, but tags are not listed. Inferred location from plant locations, recorded heights, and order of entry in within host sheet. Should double check in 2021"
"938","BT",2020,"920","",6,2,0.8,0.45,"6/24/2020","D","D",10,9,1,NA,"17",""
"939","BT",2020,"921","",3,2,0.63,0.88,"6/24/2020","D","X",1,0,1,NA,"3","seedling"
"940","BT",2020,"922","",4,15,0.87,0.68,"6/24/2020","H","D",22,22,0,NA,"6","new H focal plant"
"941","BT",2020,"923","",2,8,0.41,0.89,"6/24/2020","D","D",2,1,1,NA,"33",""
"942","BT",2020,"924","",4,4,0.8,0.55,"6/24/2020","D","D",6,5,1,NA,"50","assumed to be non-seedling plant recorded D on 6/24 in Juliana notebook"
"943","BT",2020,"925","",5,4,35,35,"6/24/2020","H","H",12,12,0,NA,"43",""
"944","BT",2020,"949","",8,15,0.7,0.3,"7/1/2020","D","D",3,2,1,NA,"30","new D focal plant"
"945","BT",2020,"951","",7,17,0.8,0.65,"7/1/2020","D","D",62,61,1,NA,"45","new D focal plant"
"946","BT",2020,"952","",5,2,0.85,0.5,"7/1/2020","D","D",10,9,1,NA,"18","new D focal plant, seedling"
"947","BT",2020,"953","",3,2,1,0.85,"7/1/2020","D","D",4,3,1,NA,"2.5","New D focal plant, seedling"
"948","BT",2020,"954","",3,3,0.9,0.03,"7/1/2020","D","D",1,0,1,NA,"4","new D focal plant, seedling"
"949","BT",2020,"955","",6,5,0.66,0.4,"7/1/2020","H","H",5,5,0,NA,"42",""
"950","BT",2020,"956","",6,7,0.89,0.4,"7/1/2020","H","D",16,16,0,NA,"36",""
"951","BT",2020,"957","",10,8,0.3,0.5,"7/1/2020","H","D",12,12,0,NA,"37",""
"952","BT",2020,"958","",7,15,0.82,0.1,"7/1/2020","H","H",10,10,0,NA,"31",""
"953","BT",2020,"959","",6,17,0.59,0.65,"7/1/2020","H","D",11,11,0,NA,"49",""
"954","BT",2020,"960","",5,13,0.42,0.55,"7/1/2020","H","D",10,10,0,NA,"44",""
"955","BT",2020,"961","",7,9,0.3,0.25,"7/1/2020","D","D",6,3,3,NA,"36","new D focal plant"
"956","BT",2020,"962","",3,14,0.53,0.19,"7/1/2020","H","H",11,11,0,NA,"49",""
"957","BT",2020,"963","",0,10,0.32,0.1,"7/1/2020","H","D",7,7,0,NA,"37",""
"958","BT",2020,"964","",7,7,0.8,0.65,"7/1/2020","D","D",11,9,2,NA,"30","new D focal plant"
"959","BT",2020,"969","",7,7,0.65,0.55,"7/1/2020","D","D",11,0,11,NA,"30","new D focal plant"
"960","BT",2020,"971","",2,19,0.58,0.12,"7/8/2020","H","H",15,15,0,NA,"48","new H focal plant"
"961","BT",2020,"976","",2,18,0.94,0.42,"7/8/2020","H","H",10,10,0,NA,"27.5","new H focal plant"
"962","BT",2020,"977","",2,19,0.37,0.17,"7/8/2020","H","D",36,36,0,NA,"40.5","new H focal plant"
"963","BT",2020,"978","",1,18,0.71,0.52,"7/8/2020","H","D",7,7,0,NA,"38.5","new H focal plant"
"964","BT",2020,"979","",1,18,0.77,0.26,"7/8/2020","H","H",11,11,0,NA,"42","new H focal plant"
"965","BT",2020,"980","",1,18,0.97,0.34,"7/8/2020","H","D",8,8,0,NA,"24.5","new H focal plant"
"966","BT",2020,"981","",7,19,0.7,0.85,"7/8/2020","D","D",18,17,1,NA,"52","new D focal plant"
"967","BT",2020,"982","",8,15,0.7,0.6,"7/8/2020","D","D",38,37,1,NA,"56","new D focal plant"
"968","BT",2020,"983","",9,19,0.35,0.25,"7/8/2020","D","D",16,14,2,NA,"37","new D focal plant"
"969","BTDO",2020,"184","",NA,NA,NA,NA,"6/24/2020","D","",13,11,2,NA,"25",""
"970","BTDO",2020,"197","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"",""
"971","BTDO",2020,"198","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"",""
"972","BTDO",2020,"202","",NA,NA,NA,NA,"6/24/2020","D","",22,9,13,NA,"35",""
"973","BTDO",2020,"204","",NA,NA,NA,NA,"6/24/2020","D","",10,8,2,NA,"31",""
"974","BTDO",2020,"205","",NA,NA,NA,NA,"6/24/2020","H","",6,6,0,NA,"3",""
"975","BTDO",2020,"207","",NA,NA,NA,NA,"6/24/2020","H","",26,26,0,NA,"10",""
"976","BTDO",2020,"223","",NA,NA,NA,NA,"6/24/2020","H","",19,19,0,NA,"442",""
"977","BTDO",2020,"224","",NA,NA,NA,NA,"6/24/2020","D","",26,25,1,NA,"4",""
"978","BTDO",2020,"386","",NA,NA,NA,NA,"6/24/2020","D","",30,20,10,NA,"43","F06"
"979","BTDO",2020,"391","",NA,NA,NA,NA,"6/24/2020","D","",7,2,5,NA,"46","F09"
"980","BTDO",2020,"392","",NA,NA,NA,NA,"6/24/2020","D","",14,0,14,NA,"41","F08"
"981","BTDO",2020,"393","",NA,NA,NA,NA,"6/24/2020","H","",9,9,0,NA,"40","F55"
"982","BTDO",2020,"394","",NA,NA,NA,NA,"6/24/2020","D","",7,3,4,NA,"21","F10"
"983","BTDO",2020,"395","",NA,NA,NA,NA,"6/24/2020","D","",18,9,9,NA,"31","F29"
"984","BTDO",2020,"396","",NA,NA,NA,NA,"6/24/2020","H","",24,24,0,NA,"43","F04"
"985","BTDO",2020,"397","",NA,NA,NA,NA,"6/17/2020","H","",2,2,0,NA,"6",""
"986","BTDO",2020,"398","",NA,NA,NA,NA,"6/17/2020","H","",15,15,0,NA,"26.5",""
"987","BTDO",2020,"399","",NA,NA,NA,NA,"6/24/2020","H","",5,5,0,NA,"3","F05"
"988","BTDO",2020,"400","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"","F36"
"989","BTDO",2020,"401","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"",""
"990","BTDO",2020,"402","",NA,NA,NA,NA,"6/24/2020","D","",14,13,1,NA,"39","F56"
"991","BTDO",2020,"403","",NA,NA,NA,NA,"6/24/2020","H","",5,5,0,NA,"46","F16"
"992","BTDO",2020,"404","",NA,NA,NA,NA,"6/24/2020","H","",18,18,0,NA,"42","F14"
"993","BTDO",2020,"405","",NA,NA,NA,NA,"6/24/2020","H","",64,64,0,NA,"59","F29"
"994","BTDO",2020,"406","",NA,NA,NA,NA,"6/24/2020","H","",12,12,0,NA,"16","F11"
"995","BTDO",2020,"407","",NA,NA,NA,NA,"6/24/2020","H","",21,21,0,NA,"26","F12"
"996","BTDO",2020,"408","",NA,NA,NA,NA,"6/24/2020","H","",5,5,0,NA,"40","F13"
"997","BTDO",2020,"410","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"","F01"
"998","BTDO",2020,"412","",NA,NA,NA,NA,"6/24/2020","H","",10,10,0,NA,"37","F39"
"999","BTDO",2020,"413","",NA,NA,NA,NA,"6/24/2020","H","",1,1,0,NA,"2","F24"
"1000","BTDO",2020,"414","",NA,NA,NA,NA,"6/24/2020","H","",2,2,0,NA,"3","F25"
"1001","BTDO",2020,"415","",NA,NA,NA,NA,"6/24/2020","H","",28,28,0,NA,"56",""
"1002","BTDO",2020,"416","",NA,NA,NA,NA,"6/24/2020","H","",6,6,0,NA,"40",""
"1003","BTDO",2020,"418","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"","F31"
"1004","BTDO",2020,"419","",NA,NA,NA,NA,"6/24/2020","H","",6,6,0,NA,"18","F45"
"1005","BTDO",2020,"421","",NA,NA,NA,NA,"6/24/2020","H","",11,11,0,NA,"38","F63"
"1006","BTDO",2020,"422","",NA,NA,NA,NA,"6/24/2020","H","",12,12,0,NA,"55","F57"
"1007","BTDO",2020,"423","",NA,NA,NA,NA,"6/24/2020","H","",1,1,0,NA,"2","F58"
"1008","BTDO",2020,"424","",NA,NA,NA,NA,"6/24/2020","H","",50,50,0,NA,"37","F59"
"1009","BTDO",2020,"425","",NA,NA,NA,NA,"6/24/2020","D","",49,49,0,NA,"44","F62"
"1010","BTDO",2020,"426","",NA,NA,NA,NA,"6/24/2020","D","",32,30,2,NA,"36","F60"
"1011","BTDO",2020,"427","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"","F61"
"1012","BTDO",2020,"428","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"","F52"
"1013","BTDO",2020,"430","",NA,NA,NA,NA,"6/24/2020","H","",16,16,0,NA,"38","F46"
"1014","BTDO",2020,"431","",NA,NA,NA,NA,"6/24/2020","D","",30,27,3,NA,"44","F32"
"1015","BTDO",2020,"432","",NA,NA,NA,NA,"6/24/2020","H","",10,10,0,NA,"36","F53"
"1016","BTDO",2020,"433","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"",""
"1017","BTDO",2020,"434","",NA,NA,NA,NA,"6/24/2020","H","",14,14,0,NA,"11","F34"
"1018","BTDO",2020,"435","",NA,NA,NA,NA,"6/24/2020","X","",NA,NA,NA,NA,"","F54"
"1019","CC",2020,"1","",0,0,0.25,0.3,"6/15/2020","H","H",40,40,0,NA,"35",""
"1020","CC",2020,"2","",4,0,1,0.75,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1021","CC",2020,"3","",5,0,0.15,0.25,"6/15/2020","H","H",7,7,0,NA,"24",""
"1022","CC",2020,"4","",5,0,0.35,0.35,"6/15/2020","H","H",31,31,0,NA,"51",""
"1023","CC",2020,"5","",5,0,0.38,0.8,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1024","CC",2020,"6","",5,0,0,0.25,"6/15/2020","H","H",5,5,0,NA,"48",""
"1025","CC",2020,"7","",5,0,0.1,0.8,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1026","CC",2020,"8old","",5,0,0.86,0.25,"6/15/2020","X","X",NA,NA,NA,NA,"","assumed original 8 was X, and tag moved to a new plant"
"1027","CC",2020,"8","",5,1,0.2,0.77,"6/15/2020","H","H",39,39,0,NA,"49","assumed original 8 was X, and tag moved to a new plant"
"1028","CC",2020,"9","",4,1,0.35,0.7,"6/15/2020","H","H",16,16,0,NA,"41",""
"1029","CC",2020,"10","",4,1,0.55,0.6,"6/15/2020","H","H",4,4,0,NA,"46",""
"1030","CC",2020,"11","",4,1,0.8,0.8,"6/15/2020","H","H",9,9,0,NA,"43",""
"1031","CC",2020,"12","",4,1,0.85,0.25,"6/15/2020","H","H",29,29,0,NA,"59",""
"1032","CC",2020,"13","",4,0,0.9,0.95,"6/15/2020","H","H",50,50,0,NA,"50",""
"1033","CC",2020,"14","",4,1,1,0.1,"6/15/2020","H","H",7,7,0,NA,"27",""
"1034","CC",2020,"15","",5,1,0.4,0,"6/15/2020","D","D",9,8,1,NA,"45",""
"1035","CC",2020,"16","",5,1,0.3,0.15,"6/15/2020","H","H",1,1,0,NA,"48",""
"1036","CC",2020,"17","",5,1,0.3,0.25,"6/15/2020","H","H",7,7,0,NA,"20",""
"1037","CC",2020,"18","",5,1,0.15,0.9,"6/15/2020","H","H",34,34,0,NA,"50",""
"1038","CC",2020,"19","",5,1,0.45,0.35,"6/15/2020","H","H",9,9,0,NA,"30",""
"1039","CC",2020,"20","",5,1,0.95,0.2,"6/15/2020","H","H",32,32,0,NA,"30",""
"1040","CC",2020,"30","",5,2,0.95,0.1,"6/15/2020","H","H",26,26,0,NA,"38",""
"1041","CC",2020,"21","",5,1,0.9,0.25,"6/15/2020","H","H",6,6,0,NA,"34",""
"1042","CC",2020,"22","",5,1,0.8,0.35,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1043","CC",2020,"23","",5,1,0.2,0.15,"6/15/2020","H","H",3,3,0,NA,"19",""
"1044","CC",2020,"24","",0,2,0.95,0.5,"6/15/2020","H","H",6,6,0,NA,"26",""
"1045","CC",2020,"25","",3,2,0.95,0.5,"6/15/2020","H","H",17,17,0,NA,"54",""
"1046","CC",2020,"26","",3,2,0.85,0.4,"6/15/2020","H","H",2,2,0,NA,"23",""
